,YearMonth,LangName,CommitCnts
4811,2013-10,SourcePawn,8530818
4812,2016-12,Go,3492287
4813,2013-1,Tcl,636800
4814,2007-2,JavaScript,5061399
4815,2005-11,Assembly,16171146
4816,2005-11,M4,1955052
4817,2006-3,Makefile,16601399
4818,2006-3,Scilab,19578237
4819,2008-1,Awk,32673419
4820,2007-1,Objective-C,6343218
4821,2017-2,Objective-C,1791884
4822,2015-4,JavaScript,12087437
4823,2009-8,Objective-C,20378838
4824,2012-4,Roff,1004573
4825,2008-5,UnrealScript,14056264
4826,2014-2,Lua,785842
4827,2015-5,JavaScript,10583708
4828,2014-2,Emacs Lisp,929960
4829,2011-2,Objective-C,21494906
4830,2009-2,GDB,2258379
4831,2013-3,HTML,7898731
4832,2006-4,Assembly,9718795
4833,2006-4,C,10423795
4834,2011-10,CSS,4534792
4835,2014-8,M4,1162801
4836,2012-8,Dockerfile,346164
4837,2013-9,PowerShell,1159129
4838,2014-8,Bison,1196817
4839,2020-9,Smarty,102039
4840,2022-11,Ruby,171371
4841,2022-10,Shell,519884
4842,2015-2,Dockerfile,1174315
4843,2014-6,Tcl,649697
4844,2007-6,Objective-C,7870263
4845,2006-4,Emacs Lisp,357995
4846,2020-2,Batchfile,726905
4847,2007-11,PHP,1287885
4848,2007-11,Tcl,328348
4849,2010-3,GDB,3140650
4850,2010-3,Makefile,19953186
4851,2014-7,TypeScript,765816
4852,2019-5,Dockerfile,1024637
4853,2012-8,NSIS,1203847
4854,2018-7,CSS,1522787
4855,2009-5,Cuda,33488
4856,2009-5,VimL,5873880
4857,2019-5,C++,1020158
4858,2019-5,Swift,170921
4859,2022-7,Java,183209
4860,2011-6,Dockerfile,176750
4861,2003-2,CSS,385972
4862,2010-6,XSLT,5033479
4863,2018-5,Handlebars,40758
4864,2008-11,Groff,7453156
4865,2016-12,Cython,43416
4866,2019-5,Lua,289253
4867,2014-5,FreeMarker,163382
4868,2018-11,Go,585415
4869,2012-10,ASP,9004730
4870,2011-6,PostScript,425530
4871,2013-8,TSQL,117247
4872,2013-5,PHP,3212475
4873,2012-5,Java,2590837
4874,2019-4,Less,76357
4875,2019-12,Gherkin,66094
4876,2005-12,Makefile,4104847
4877,2011-10,Clojure,8638622
4878,2020-4,Jinja,54509
4879,2021-12,C#,89503
4880,2021-12,Ruby,319630
4881,2016-9,M4,665994
4882,2016-2,Elixir,43278
4883,2009-6,Java,1163821
4884,2015-8,Prolog,323036
4885,2017-12,Batchfile,1182957
4886,2005-12,CSS,975243
4887,2015-11,XSLT,871844
4888,2010-12,Dockerfile,142004
4889,2013-1,ApacheConf,971678
4890,2014-7,Rust,235087
4891,2013-2,ASP,8195496
4892,2017-1,Sieve,570
4893,2012-2,Rebol,73023
4894,2014-3,SuperCollider,43245
4895,2011-12,Tcl,466088
4896,2018-12,XSLT,180998
4897,2021-10,OCaml,19302
4898,2009-3,DIGITAL Command Language,70851
4899,2012-12,NSIS,878292
4900,2007-11,ActionScript,129292
4901,2003-9,Scala,56117
4902,2013-11,PostScript,1046546
4903,2005-5,PowerShell,28991
4904,2003-11,NSIS,74757
4905,2005-9,Scala,3328556
4906,2012-5,Smarty,326192
4907,2020-6,Sieve,473
4908,2003-6,XSLT,394469
4909,2013-2,Matlab,286081
4910,2010-10,CLIPS,155998
4911,2002-11,VimL,53759
4912,2017-7,Haskell,72585
4913,2016-9,UnrealScript,917177
4914,2002-9,C++,538705
4915,2000-4,Matlab,83588
4916,2001-2,Scala,38207
4917,2010-7,ActionScript,292372
4918,2008-4,ActionScript,108887
4919,2008-4,Prolog,3177261
4920,2021-12,TSQL,19269
4921,2007-8,Java,896730
4922,2015-8,Smalltalk,254184
4923,2005-9,HTML,1057455
4924,2005-3,Lua,157073
4925,2005-5,Prolog,770019
4926,2003-12,XSLT,353918
4927,2003-12,Awk,239602
4928,2003-12,CLIPS,67092
4929,2001-8,Lua,40521
4930,2012-8,FORTRAN,137973
4931,2002-5,DOT,12620
4932,2012-6,Smarty,286275
4933,2003-1,C++,700772
4934,2003-1,CSS,520371
4935,2003-1,Python,621528
4936,2009-5,AGS Script,16184
4937,2013-7,Lua,598450
4938,2013-7,QMake,290374
4939,2000-1,PHP,81219
4940,2021-2,Rich Text Format,32403
4941,2003-6,Rebol,64957
4942,2000-2,JavaScript,94702
4943,2003-11,Go,114192
4944,2008-7,AspectJ,67779
4945,2004-4,VimL,96876
4946,2002-8,Objective-C,467041
4947,2008-2,Logos,224219
4948,2007-6,AspectJ,68574
4949,2000-7,DOT,8135
4950,2001-6,FORTRAN,104111
4951,2001-6,Go,104417
4952,2008-8,Bison,2563416
4953,2011-3,Max,35668
4954,2010-1,SuperCollider,1657762
4955,2014-8,Rebol,70371
4956,2010-4,FORTRAN,140218
4957,2011-11,FORTRAN,147527
4958,2004-12,Ada,127065
4959,2003-1,SourcePawn,125674
4960,2011-5,Forth,128940
4961,2006-3,PowerShell,40105
4962,2019-5,NSIS,84021
4963,2014-6,Scheme,340341
4964,2009-1,QMake,111775
4965,2006-8,ApacheConf,330987
4966,2010-11,GLSL,358866
4967,2017-8,ANTLR,84201
4968,2001-10,NSIS,27030
4969,2007-11,PowerShell,49723
4970,2008-12,AspectJ,46452
4971,2010-10,Rebol,63212
4972,2021-3,Lua,199423
4973,2011-12,SCSS,96726
4974,2012-12,Smarty,340164
4975,2018-9,Yacc,315186
4976,2014-8,Racket,34989
4977,2016-2,GLSL,396347
4978,2004-8,AppleScript,60353
4979,2017-7,Sieve,316
4980,2002-8,Makefile,377028
4981,2022-9,Gherkin,31147
4982,2018-12,Assembly,445499
4983,2001-4,QMake,30717
4984,2001-4,SourcePawn,75536
4985,2010-4,VimL,5446490
4986,2021-5,ANTLR,29903
4987,2010-1,TeX,3623804
4988,2009-9,COBOL,8207
4989,2009-9,DIGITAL Command Language,92543
4990,2012-2,F#,56783
4991,2012-6,Clojure,6598451
4992,2012-1,PLSQL,307571
4993,2017-8,R,184127
4994,2005-1,Forth,64554
4995,2012-9,Forth,128035
4996,2006-11,AGS Script,6602
4997,2012-1,Erlang,2378532
4998,2021-10,Handlebars,24483
4999,2015-7,Clean,1709
5000,2011-12,Dart,53680
5001,2014-7,Swift,301314
5002,2018-12,BitBake,4249
5003,2013-5,TeX,2483271
5004,2020-7,GLSL,95995
5005,2017-6,Turing,1775
5006,2017-7,MATLAB,106227
5007,2010-5,AppleScript,226376
5008,2017-8,Arduino,17758
5009,2018-1,1C Enterprise,37201
5010,2022-2,Turing,936
5011,2012-1,Limbo,7184
5012,2020-1,M4,177541
5013,2015-5,Pug,10057
5014,2011-3,Fluent,2001
5015,2022-11,Elixir,3930
5016,2011-4,Limbo,5715
5017,2011-4,Ragel in Ruby Host,57210
5018,2009-4,F#,24757
5019,2009-4,Ragel in Ruby Host,24272
5020,2016-6,Logos,62227
5021,2014-7,Arduino,221618
5022,2009-8,Mathematica,58484
5023,2019-5,Groff,24844
5024,2011-1,Pike,1049
5025,2019-3,Groff,27173
5026,2013-4,AGS Script,15735
5027,2014-8,QML,160563
5028,2007-4,TeX,2837756
5029,2016-1,Haxe,22932
5030,2011-2,Smalltalk,153520
5031,2013-2,AGS Script,12383
5032,2012-3,Cuda,82319
5033,2017-12,Arduino,6685
5034,2018-6,ASP,26911
5035,2008-9,eC,4261
5036,2022-6,RouterOS Script,976
5037,2019-1,Erlang,37423
5038,2019-10,Groff,29341
5039,2008-10,Nix,9482
5040,2021-2,1C Enterprise,12945
5041,2018-9,Vue,93313
5042,2017-5,Vue,161129
5043,2007-5,Roff,746928
5044,2007-3,Clojure,3189112
5045,2012-3,PLpgSQL,378146
5046,2010-4,E,39215
5047,2014-5,Thrift,214552
5048,2012-12,PLpgSQL,320536
5049,2021-11,ApacheConf,1829
5050,2006-10,Handlebars,8129
5051,2006-10,Lasso,19463
5052,2014-3,Mustache,64403
5053,2005-8,PLSQL,218844
5054,2016-8,OpenEdge ABL,80723
5055,2009-12,Gnuplot,72338
5056,2006-12,Common Lisp,69328
5057,2006-12,E,32561
5058,2007-3,Erlang,962227
5059,2008-3,Mako,22464
5060,2009-2,AGS Script,8045
5061,2003-1,NewLisp,32028
5062,2006-7,TeX,2141227
5063,2011-3,ColdFusion,24083
5064,2007-2,POV-Ray SDL,50507
5065,2007-4,Slash,50932
5066,2009-7,SystemVerilog,28079
5067,2007-6,E,38982
5068,2013-2,Sass,7441
5069,2021-6,ApacheConf,4271
5070,2002-4,Smarty,53416
5071,2002-10,E,35418
5072,2002-11,Erlang,42917
5073,2002-10,POV-Ray SDL,26725
5074,2008-7,Standard ML,52279
5075,2019-9,Mako,26171
5076,2021-6,Erlang,18640
5077,2018-2,AMPL,15797
5078,2004-2,Smarty,78851
5079,2004-9,Kotlin,1021
5080,2001-7,Kotlin,148
5081,2009-10,sed,42830
5082,2013-5,Processing,136422
5083,2006-6,M,30853
5084,2009-11,Stata,14636
5085,2011-11,Ragel,16258
5086,2007-6,GLSL,55556
5087,2007-6,M,33775
5088,2018-11,AppleScript,14096
5089,2016-8,AppleScript,47715
5090,2013-2,Dart,79076
5091,2017-8,AppleScript,23195
5092,2015-1,Smali,2827
5093,2021-5,PLSQL,25766
5094,2020-12,Protocol Buffer,16901
5095,2013-3,AppleScript,350902
5096,2015-4,EmberScript,111972
5097,2011-10,RAML,2693
5098,2019-10,Rich Text Format,26410
5099,2005-7,Scheme,144742
5100,2015-1,OpenEdge ABL,158539
5101,2018-5,Nix,43262
5102,2017-5,Modelica,1734
5103,2017-4,Modelica,1535
5104,2006-2,Cucumber,98655
5105,2017-7,HLSL,75966
5106,2015-8,SWIG,28554
5107,2014-10,OpenEdge ABL,127031
5108,2013-11,Modelica,3458
5109,2015-3,PureBasic,45196
5110,2014-1,OpenEdge ABL,82734
5111,2006-9,Cucumber,195380
5112,2014-3,RAML,7755
5113,2006-7,Cucumber,98240
5114,2009-12,SQLPL,171480
5115,2007-2,TSQL,17154
5116,2020-7,SWIG,36266
5117,2006-7,TSQL,14418
5118,2001-11,SMT,115
5119,2021-7,XSLT,93317
5120,2009-1,GAP,244114
5121,2021-2,Pug,22911
5122,2006-6,CoffeeScript,75315
5123,2002-4,GAP,105340
5124,2005-9,Verilog,5361
5125,2005-11,Mustache,29949
5126,2006-4,SCSS,69197
5127,2005-5,GAP,191336
5128,2006-11,Dockerfile,41497
5129,2014-1,nesC,127650
5130,2014-9,Haml,8429
5131,2013-5,Vim Script,35607
5132,2011-5,Haml,6313
5133,2021-1,HCL,45834
5134,2022-8,CoffeeScript,14126
5135,2010-9,SMT,475
5136,2016-2,PureScript,4394
5137,2020-7,Cuda,25451
5138,2007-6,SMT,86
5139,2022-1,EJS,20061
5140,2016-3,Scheme,146968
5141,2015-8,Rich Text Format,32989
5142,2014-10,Brainfuck,54157
5143,2015-6,Brainfuck,46109
5144,2017-5,IDL,57943
5145,2013-7,Fortran,105050
5146,2015-8,VHDL,11722
5147,2022-3,CodeQL,4415
5148,2020-5,Nunjucks,7304
5149,2012-1,Fortran,90824
5150,2012-7,nesC,120320
5151,2014-4,1C Enterprise,15545
5152,2007-12,Inno Setup,41681
5153,2020-6,HCL,59714
5154,2001-7,VimL,38654
5155,2005-1,Cuda,13727
5156,2014-7,Jupyter Notebook,123222
5157,2006-1,sed,24566
5158,2003-11,PLpgSQL,67990
5159,2003-11,SQLPL,56523
5160,2012-1,FLUX,106417
5161,2004-7,Visual Basic,103541
5162,2012-12,GAMS,162
5163,2020-3,YARA,4210
5164,2017-9,Click,562
5165,2013-10,Pure Data,61960
5166,2017-5,Modula-3,449
5167,2008-10,Fortran,78409
5168,2017-7,Jsonnet,16388
5169,2002-11,Visual Basic,126500
5170,2003-11,Cuda,10941
5171,2011-5,Delphi,14005
5172,2003-11,Dockerfile,18015
5173,2018-12,Fortran,58851
5174,2002-6,Dockerfile,9146
5175,2004-4,sed,13408
5176,2021-7,Max,1834
5177,2018-3,PureScript,6735
5178,2019-8,Max,4884
5179,2013-3,Hack,183313
5180,2016-9,Jsonnet,14071
5181,2021-11,Coq,2258
5182,2016-3,Ballerina,3934
5183,2016-5,Ragel in Ruby Host,4332
5184,2016-12,SRecode Template,19350
5185,2011-1,XML,550439
5186,2013-8,Liquid,22619
5187,2014-11,Coq,20916
5188,2009-10,XQuery,78997
5189,2008-11,Elm,26416
5190,2007-7,Perl 6,306781
5191,2013-6,Coq,7389
5192,2012-2,Nginx,38853
5193,2022-1,OpenSCAD,1340
5194,2011-1,1C Enterprise,96
5195,2017-4,Dart,25651
5196,2000-3,Scheme,98290
5197,2013-1,MoonScript,1708
5198,2017-12,Julia,14192
5199,2017-10,XQuery,16616
5200,2021-8,ANTLR,28928
5201,2014-1,NetLogo,97
5202,2020-3,Groff,26579
5203,2008-8,Apex,9221
5204,2013-5,mIRC Script,5824
5205,2017-7,Forth,18381
5206,2004-3,Elixir,45019
5207,2003-6,IDL,11293
5208,2005-12,mIRC Script,942
5209,2012-7,DTrace,140594
5210,2021-11,Inno Setup,31795
5211,2015-1,mIRC Script,4298
5212,2017-2,Gnuplot,42625
5213,2014-12,Click,1064
5214,2022-6,AIDL,14950
5215,2010-6,LilyPond,13804
5216,2012-12,PAWN,37127
5217,2010-5,LilyPond,7311
5218,2017-6,GDScript,10980
5219,2007-3,Vala,6657
5220,2008-10,Nginx,8703
5221,2017-10,Qt Script,728
5222,2010-3,Qt Script,19
5223,2019-4,WebIDL,3688
5224,2018-6,IDL,12573
5225,2012-8,SaltStack,3992
5226,2013-11,VCL,11842
5227,2018-12,SaltStack,18734
5228,2014-2,Pawn,15084
5229,2014-4,Metal,10062
5230,2009-6,SAS,82465
5231,2012-1,Rich Text Format,16699
5232,2011-11,Verilog,36816
5233,2005-4,Arc,11271
5234,2011-4,Io,42756
5235,2008-3,MATLAB,33714
5236,2012-2,xBase,4456
5237,2012-10,Metal,8664
5238,2010-9,Cython,12158
5239,2013-4,xBase,3709
5240,2007-10,Arc,23936
5241,2007-10,Vim Script,13667
5242,2006-12,Vim Script,9578
5243,2016-11,Raku,46009
5244,2016-12,CartoCSS,838
5245,2017-11,FLUX,6366
5246,2002-1,Eiffel,55783
5247,2015-4,Hy,10815
5248,2011-10,Nemerle,23566
5249,2004-1,GAP,159059
5250,2009-7,Gettext Catalog,6515
5251,2002-5,Elixir,68866
5252,2007-6,Pure Data,60445
5253,2000-2,Nemerle,19591
5254,2006-10,Eiffel,31092
5255,2017-2,DTrace,204337
5256,2004-11,Gettext Catalog,2862
5257,2004-11,Mathematica,53023
5258,2011-1,Nit,490
5259,2005-9,EmberScript,7072
5260,2002-12,Pure Data,72596
5261,2005-6,Haxe,9553
5262,2006-9,Haxe,38893
5263,2019-4,AngelScript,3510
5264,2010-5,Swift,14465
5265,2018-5,Raku,36636
5266,2014-8,LookML,735
5267,2018-4,Visual Basic .NET,35161
5268,2012-6,Web Ontology Language,8366
5269,2007-4,TypeScript,77170
5270,2004-9,TypeScript,17585
5271,2001-8,Roff,52939
5272,2016-3,BlitzBasic,5928
5273,2006-8,TypeScript,65413
5274,2021-7,VBScript,18359
5275,2002-12,Cuda,8692
5276,2018-4,SMT,1129
5277,2000-5,Brainfuck,34440
5278,2009-3,LLVM,52559
5279,2008-4,API Blueprint,684
5280,2022-4,SQLPL,1241
5281,2001-3,Cuda,10355
5282,2003-3,GLSL,12881
5283,2016-1,ASP.NET,9004
5284,2003-10,API Blueprint,432
5285,2006-7,Thrift,21444
5286,2013-2,sed,59402
5287,2019-5,REXX,3744
5288,2011-11,VBScript,15008
5289,2012-9,Raku,34283
5290,2018-11,eC,4005
5291,2016-3,Rebol,34835
5292,2017-1,VBScript,20167
5293,2012-10,VBScript,10495
5294,2009-7,Terra,11112
5295,2008-6,Terra,8787
5296,2004-12,Rich Text Format,5539
5297,2016-7,Racket,6402
5298,2006-5,Rich Text Format,6595
5299,2007-6,REXX,6546
5300,2019-12,Racket,1868
5301,2015-7,AngelScript,22313
5302,2017-5,Xojo,86
5303,2021-6,Racket,974
5304,2012-6,Squirrel,2570
5305,2020-10,GDB,65149
5306,2016-7,Fantom,633
5307,2022-3,LilyPond,341
5308,2005-2,Racket,21434
5309,2017-6,Pan,364
5310,2017-2,AutoIt,5343
5311,2014-11,ShaderLab,1441
5312,2017-10,LabVIEW,230
5313,2022-1,HLSL,8569
5314,2013-8,Lean,13636
5315,2020-12,Arduino,1495
5316,2014-9,DOT,953
5317,2011-6,Vim Snippet,1604
5318,2016-7,DOT,599
5319,2019-12,Dart,18600
5320,2020-9,Lean,1056
5321,2018-10,Nginx,28574
5322,2007-4,Game Maker Language,10342
5323,2014-6,Starlark,22627
5324,2018-12,Cool,1113
5325,2022-9,PAWN,9
5326,2004-3,ASP,28354
5327,2005-2,Puppet,17343
5328,2001-11,LLVM,3884
5329,2000-12,M,18580
5330,2001-5,LLVM,2627
5331,2001-4,AspectJ,36
5332,2002-9,LLVM,4947
5333,2020-5,XS,6315
5334,2016-6,Motoko,1053
5335,2014-4,RPC,8833
5336,2004-12,F*,35
5337,2017-6,RPC,14156
5338,2018-9,StringTemplate,8972
5339,2002-2,Jinja,519
5340,2010-11,Mercury,11162
5341,2020-5,XQuery,10514
5342,2009-5,PAWN,31655
5343,2018-9,Modula-2,2173
5344,2019-6,ColdFusion,1102
5345,2010-1,Jinja,2373
5346,2010-4,Vim Snippet,829
5347,2022-8,AL,189
5348,2012-12,AL,38
5349,2013-8,Modula-3,297
5350,2016-2,BlitzBasic,6021
5351,2003-11,Cython,560
5352,2006-6,MATLAB,20535
5353,2020-4,Limbo,1217
5354,2017-7,Csound,1583
5355,2016-8,Csound,2439
5356,2012-7,SmPL,16814
5357,2013-11,SmPL,28663
5358,2016-12,Riot,977
5359,2018-5,Scilab,46122
5360,2009-12,AngelScript,6985
5361,2009-9,AngelScript,5339
5362,2013-12,Slim,1616
5363,2010-9,AngelScript,7934
5364,2009-10,Web Ontology Language,4593
5365,2007-5,SmPL,7307
5366,2017-7,Wollok,42
5367,2016-1,mIRC Script,5761
5368,2018-8,CartoCSS,367
5369,2013-7,Rascal,3060
5370,2019-8,MoonScript,670
5371,2019-6,SAS,8886
5372,2000-12,MATLAB,13354
5373,2002-8,Nix,2207
5374,2016-8,REALbasic,25
5375,2019-4,DTrace,74945
5376,2021-12,RobotFramework,3273
5377,2017-6,PigLatin,3788
5378,2005-4,Component Pascal,8398
5379,2021-7,PEG.js,1400
5380,2007-9,Dart,2995
5381,2008-4,Turing,17746
5382,2007-4,Dart,2002
5383,2010-4,Turing,20396
5384,2008-2,Verilog,15593
5385,2014-11,COBOL,23321
5386,2003-5,AMPL,7796
5387,2011-11,Squirrel,9439
5388,2010-11,LiveScript,16456
5389,2013-3,Cirru,18109
5390,2012-12,Cirru,6696
5391,2001-4,Standard ML,37553
5392,2002-11,Standard ML,35093
5393,2019-12,YAML,235
5394,2017-7,YAML,215
5395,2022-9,YARA,997
5396,2011-8,Starlark,6370
5397,2020-6,Monkey C,226
5398,2000-8,Coq,622
5399,2017-1,Monkey C,293
5400,2010-12,Agda,265
5401,2015-12,Monkey C,407
5402,2019-2,Brainfuck,5745
5403,2001-12,PAWN,14804
5404,2006-3,Web Ontology Language,3446
5405,2002-9,Web Ontology Language,1547
5406,2016-12,Zimpl,254
5407,2008-4,PAWN,76380
5408,2013-6,Crystal,27909
5409,2016-8,UrWeb,4817
5410,2014-12,HyPhy,987
5411,2017-12,UrWeb,909
5412,2022-6,Logos,740
5413,2006-4,Gherkin,137771
5414,2003-9,Gherkin,79260
5415,2016-9,Visual Basic 6.0,1489
5416,2018-11,Visual Basic 6.0,1661
5417,2011-7,Isabelle,2907
5418,2013-4,Myghty,3534
5419,2008-4,XC,87603
5420,2015-8,XC,20944
5421,2019-3,ASL,9214
5422,2016-4,Myghty,2600
5423,2016-1,Turing,1535
5424,2017-4,Csound Document,1479
5425,2018-5,Mask,1726
5426,2018-3,LabVIEW,82
5427,2013-11,Red,5910
5428,2021-11,NewLisp,7013
5429,2012-11,TXL,400
5430,2005-3,AutoHotkey,47
5431,2008-2,Mercury,7459
5432,2004-12,AutoHotkey,90
5433,2021-2,Pan,126
5434,2011-8,Clean,2619
5435,2008-9,Clean,4202
5436,2008-11,Clean,3793
5437,2004-8,Clean,1384
5438,2015-5,Agda,619
5439,2015-5,TLA,18412
5440,2002-10,XML,8331
5441,2004-2,Nginx,4030
5442,2005-12,AIDL,387
5443,2011-2,Ceylon,2072
5444,2001-1,Gherkin,7151
5445,2003-12,Nginx,314
5446,2013-6,JetBrains MPS,539
5447,2003-10,PAWN,16293
5448,2013-2,JetBrains MPS,709
5449,2014-2,Redcode,18262
5450,2009-6,Redcode,14892
5451,2010-9,Redcode,30810
5452,2003-7,Redcode,9962
5453,2015-8,BASIC,1639
5454,2007-12,LiveScript,2208
5455,2010-12,SRecode Template,14884
5456,2017-11,ABAP,1338
5457,2012-12,J,86063
5458,2020-8,Svelte,1428
5459,2014-1,J,77640
5460,2022-9,Svelte,818
5461,2012-8,KiCad Layout,286
5462,2020-8,kvlang,508
5463,2018-3,kvlang,1037
5464,2011-3,ReScript,3294
5465,2004-1,NASL,5635
5466,2021-8,Earthly,453
5467,2006-7,Pawn,9535
5468,2020-3,AspectJ,4465
5469,2005-2,RPC,7127
5470,2000-7,VBA,502
5471,2019-6,Cadence,2777
5472,2017-1,Game Maker Language,6768
5473,2004-7,BitBake,2707
5474,2018-6,AutoIt,3047
5475,2021-10,AutoIt,428
5476,2022-7,LiveScript,175
5477,2020-4,DM,21907
5478,2014-5,wdl,64
5479,2014-3,CWeb,5418
5480,2006-8,Mercury,3076
5481,2003-9,Mercury,3284
5482,2002-7,SCSS,17060
5483,2012-9,CWeb,5028
5484,2018-6,Logtalk,134
5485,2017-11,Pike,109
5486,2022-1,Crystal,746
5487,2020-3,Promela,12341
5488,2003-3,SQLPL,70097
5489,2021-2,Promela,16208
5490,2012-5,Volt,298
5491,2010-7,ASL,430
5492,2022-11,ASL,572
5493,2010-6,ASL,249
5494,2015-10,Closure Templates,894
5495,2019-12,Closure Templates,875
5496,2017-6,KiCad Layout,1391
5497,2014-8,Bro,1353
5498,2005-1,Csound Score,4339
5499,2007-2,Eagle,1120
5500,2015-2,Bro,825
5501,2005-5,Csound Score,4468
5502,2006-3,Csound Score,2792
5503,2003-3,Eagle,416
5504,2016-4,Clarion,3978
5505,2021-9,Singularity,225
5506,2010-8,Csound Score,816
5507,2022-1,COBOL,1117
5508,2010-2,Cycript,26
5509,2013-5,Graphviz (DOT),32811
5510,2010-8,Graphviz (DOT),100426
5511,2007-7,Graphviz (DOT),91846
5512,2012-8,Graphviz (DOT),45063
5513,2012-4,Reason,700
5514,2013-12,Reason,1520
5515,2016-7,Reason,2410
5516,2012-8,Reason,1439
5517,2006-1,Boo,6090
5518,2006-4,Boo,5215
5519,2004-4,ColdFusion,1072
5520,2022-11,Common Workflow Language,172
5521,2000-3,Julia,1663
5522,2005-4,Limbo,1824
5523,2000-4,Julia,1261
5524,2002-1,Isabelle,463
5525,2010-1,Isabelle,1034
5526,2007-5,Frege,1640
5527,2008-3,KiCad,1360
5528,2011-10,Brightscript,381
5529,2012-1,Brightscript,250
5530,2018-10,Clarion,1120
5531,2020-8,Clarion,596
5532,2020-2,Clarion,684
5533,2019-9,Lasso,128
5534,2000-6,Hack,6652
5535,2012-8,Slim,1283
5536,2005-1,Sass,364
5537,2002-9,Sass,59
5538,2009-1,mIRC Script,1140
5539,2022-6,Myghty,114
5540,2001-7,Vue,16
5541,2020-7,Myghty,187
5542,2017-3,Myghty,1977
5543,2010-9,Ioke,124
5544,2011-4,TLA,3728
5545,2012-1,TLA,11150
5546,2014-12,XPages,190
5547,2006-9,Cap'n Proto,590
5548,2020-2,EmberScript,6334
5549,2018-7,EmberScript,11734
5550,2019-2,XC,4209
5551,2016-10,Gosu,536
5552,2011-4,Pug,792
5553,2014-9,Fennel,427
5554,2003-8,PicoLisp,17860
5555,2015-8,Zimpl,588
5556,2004-4,Objective-J,783
5557,2018-12,Bro,288
5558,2021-12,ECL,593
5559,2012-3,ECL,848
5560,2014-10,Bluespec,1390
5561,2015-10,Pike,778
5562,2019-4,Eagle,606
5563,2004-11,BitBake,2765
5564,2022-4,Stata,1026
5565,2020-9,Agda,229
5566,2015-3,Chapel,8149
5567,2018-10,Idris,509
5568,2013-3,Frege,1853
5569,2003-1,PureBasic,310
5570,2019-6,Brainfuck,5013
5571,2021-6,Solidity,6944
5572,2011-2,Asymptote,68
5573,2015-7,Elvish,236
5574,2013-4,Asymptote,312
5575,2012-7,Asymptote,48
5576,2011-8,Modelica,1192
5577,2019-6,G-code,4488
5578,2020-12,Squirrel,262
5579,2018-5,ImageJ Macro,3187
5580,2018-9,ImageJ Macro,3452
5581,2020-3,Augeas,3305
5582,2022-8,Augeas,1158
5583,2017-7,V,2660
5584,2017-10,V,3575
5585,2004-12,Promela,3822
5586,2011-1,Scaml,70
5587,2007-6,Promela,2080
5588,2020-12,Scaml,109
5589,2019-1,Scaml,146
5590,2003-5,xBase,292
5591,2017-5,Latte,289
5592,2019-9,GAMS,116
5593,2018-5,SRecode Template,7761
5594,2020-2,Faust,2066
5595,2011-8,Faust,535
5596,2011-6,Faust,467
5597,2016-1,Nasal,5745
5598,2016-8,Nasal,5512
5599,2006-6,LiveScript,1139
5600,2006-7,LiveScript,1241
5601,2018-2,Papyrus,238
5602,2019-5,Visual Basic 6.0,1321
5603,2020-3,LOLCODE,6
5604,2003-7,Twig,600
5605,2008-1,IGOR Pro,1141
5606,2014-7,IGOR Pro,745
5607,2010-2,Nu,73744
5608,2005-10,Nu,41857
5609,2017-11,KiCad Layout,469
5610,2021-5,SaltStack,3955
5611,2001-7,Web Ontology Language,2855
5612,2022-11,Module Management System,1334
5613,2022-3,Nginx,835
5614,2015-8,NetLinx,614
5615,2012-11,Monkey,893
5616,2018-1,Markdown,153
5617,2018-12,Visual Basic 6.0,1558
5618,2008-12,Common Workflow Language,23
5619,2020-3,Red,2698
5620,2006-8,WebAssembly,1825
5621,2007-2,WebAssembly,1461
5622,2009-11,WebAssembly,1049
5623,2010-4,GCC Machine Description,11119
5624,2021-6,Ragel in Ruby Host,278
5625,2020-9,PigLatin,1616
5626,2012-8,NCL,674
5627,2005-12,Delphi,8029
5628,2018-5,ABAP,966
5629,2022-4,Io,437
5630,2007-12,Qt Script,9
5631,2010-11,JetBrains MPS,399
5632,2010-10,JetBrains MPS,303
5633,2016-8,Bluespec,582
5634,2017-6,ZenScript,288
5635,2021-2,Polar,202
5636,2014-3,Polar,84
5637,2020-12,ChucK,1
5638,2017-5,Elvish,129
5639,2020-10,Elvish,115
5640,2011-10,Svelte,92
5641,2005-2,XProc,2561
5642,2012-7,Svelte,116
5643,2015-10,Latte,178
5644,2010-12,ATS,3975
5645,2000-8,ActionScript,4584
5646,2008-5,Euphoria,930
5647,2003-2,Blade,7
5648,2020-2,IGOR Pro,6
5649,2018-11,Component Pascal,318
5650,2005-9,ATS,2834
5651,2000-5,SmPL,4400
5652,2002-9,SaltStack,2618
5653,2001-10,SaltStack,2024
5654,2003-12,Opa,52
5655,2017-6,RouterOS Script,1066
5656,2003-6,AutoIt,45
5657,2021-12,E,933
5658,2002-7,Classic ASP,27
5659,2007-2,Fancy,636
5660,2004-2,Fancy,57
5661,2003-10,Elm,10
5662,2019-1,Redcode,1267
5663,2020-5,Genie,667
5664,2019-2,Genie,811
5665,2013-10,V,1955
5666,2019-4,XC,1684
5667,2020-11,KiCad,391
5668,2021-3,Objective-J,391
5669,2015-10,MTML,10
5670,2011-11,Alloy,83
5671,2021-3,Asymptote,221
5672,2013-9,Nextflow,484
5673,2013-6,Nextflow,275
5674,2014-7,Frege,1033
5675,2015-4,Mirah,1264
5676,2018-2,Odin,157
